"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071554","GO:0071554","cell wall organization or biogenesis","69/1031","242/5557",0.285123966942149,1.53679329223814,4.07489389902935,7.30903408956628e-05,0.00176203944897698,0.00160857932432722,"YJL034W/YOR247W/YHL028W/YOR092W/YKL165C/YJL158C/YNR067C/YMR305C/YDL055C/YKR076W/YJL116C/YJL159W/YCR032W/YIL119C/YBR162C/YKL164C/YJR151C/YLR436C/YKL096W-A/YMR176W/YDR077W/YJR066W/YGR189C/YDR293C/YGR225W/YDL239C/YBL105C/YER124C/YKL096W/YBR067C/YHR102W/YER003C/YGR143W/YMR215W/YBL043W/YER075C/YKL129C/YKR061W/YLR286C/YFR042W/YHR079C/YBR043C/YOR009W/YDR144C/YLR300W/YGR023W/YOL132W/YOL109W/YOR010C/YLR425W/YNL194C/YER033C/YNL006W/YDR273W/YLR194C/YOR113W/YIL123W/YCR089W/YER011W/YLR390W/YKR019C/YJR150C/YGL028C/YDL049C/YCR045C/YHR139C/YHR021W-A/YNL128W/YBR076W",69
"GO:0015761","GO:0015761","mannose transmembrane transport","9/1031","13/5557",0.692307692307692,3.73147802730732,4.70555607325467,8.7853397644595e-05,0.00208585263801637,0.00190419086760773,"YHR094C/YNR072W/YDR345C/YEL069C/YHR092C/YHR096C/YDR342C/YJL214W/YDR343C",9
"GO:0006099","GO:0006099","tricarboxylic acid cycle","15/1031","30/5557",0.5,2.69495635305529,4.44250157623321,9.10146396297216e-05,0.00212865582536976,0.00194326622555839,"YPL262W/YMR118C/YNR001C/YLR174W/YOL126C/YLR164W/YER065C/YNL037C/YOR136W/YPR001W/YNL117W/YFR049W/YGR244C/YJL200C/YLR304C",15
"GO:1905039","GO:1905039","carboxylic acid transmembrane transport","19/1031","43/5557",0.441860465116279,2.38158933525816,4.34043238747512,9.28606476252133e-05,0.00213989168865749,0.0019535235313106,"YCL025C/YJR095W/YOR348C/YKL217W/YGR243W/YMR241W/YGR191W/YJL193W/YGR260W/YNL101W/YEL063C/YOR222W/YER119C/YDR508C/YNR002C/YKL188C/YHL036W/YGL080W/YGR055W",19
"GO:0006123","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","8/1031","11/5557",0.727272727272727,3.91993651353496,4.62629151405206,0.0001326183611529,0.00299303896298477,0.0027323682199955,"YJR048W/YNL052W/YGL187C/YDL067C/YIL111W/YHR051W/YLR395C/YMR256C",8
"GO:0006119","GO:0006119","oxidative phosphorylation","16/1031","34/5557",0.470588235294118,2.53642950875792,4.28862184012757,0.00013370308066939,0.00299303896298477,0.0027323682199955,"YMR118C/YJL116C/YJR048W/YLR164W/YNL052W/YPL271W/YGL187C/YJR121W/YDL067C/YDR529C/YIL111W/YHR051W/YPR191W/YLR038C/YLR395C/YMR256C",16
"GO:0098662","GO:0098662","inorganic cation transmembrane transport","46/1031","148/5557",0.310810810810811,1.67524313838572,3.97361442034858,0.00013611046740379,0.00300401552706675,0.00274238880951447,"YHR094C/YNR072W/YMR319C/YDR536W/YDR345C/YEL069C/YHR092C/YKL016C/YDR322C-A/YDL004W/YNL052W/YPR124W/YPL271W/YGL187C/YJR121W/YDL067C/YKL217W/YDR529C/YPL078C/YER053C/YIL111W/YLR295C/YHR051W/YHR096C/YER145C/YPR191W/YML081C-A/YLR038C/YBR235W/YLR395C/YDL138W/YMR058W/YGL008C/YPR020W/YOL130W/YDR135C/YNL142W/YDR342C/YNR002C/YOL077W-A/YGR121C/YMR256C/YPL036W/YLR136C/YJL214W/YDR343C",46
"GO:0098660","GO:0098660","inorganic ion transmembrane transport","51/1031","171/5557",0.298245614035088,1.60751782462947,3.85103159503382,0.000191984574557861,0.00416806490723048,0.00380505841462145,"YHR094C/YNR072W/YMR319C/YDR536W/YDR345C/YEL069C/YHR092C/YKL016C/YBR294W/YDR322C-A/YDL004W/YNL052W/YPR124W/YPL271W/YGL187C/YJR121W/YDL067C/YKL217W/YDR529C/YPL078C/YER053C/YIL111W/YLR295C/YHR051W/YHR096C/YER145C/YPR191W/YML081C-A/YLR038C/YBR235W/YLR395C/YCR037C/YJR077C/YDL138W/YMR279C/YMR058W/YGL008C/YPR020W/YOL130W/YDR135C/YNL142W/YDR342C/YOR390W/YNR002C/YOL077W-A/YGR121C/YMR256C/YPL036W/YLR136C/YJL214W/YDR343C",51
"GO:1903825","GO:1903825","organic acid transmembrane transport","19/1031","45/5557",0.422222222222222,2.2757409203578,4.10078797070937,0.00019417277487417,0.00416806490723048,0.00380505841462145,"YCL025C/YJR095W/YOR348C/YKL217W/YGR243W/YMR241W/YGR191W/YJL193W/YGR260W/YNL101W/YEL063C/YOR222W/YER119C/YDR508C/YNR002C/YKL188C/YHL036W/YGL080W/YGR055W",19
"GO:0006071","GO:0006071","glycerol metabolic process","9/1031","14/5557",0.642857142857143,3.46494388249965,4.40708869882771,0.000205523238818113,0.00435209344902679,0.00397305948156209,"YIL155C/YIL053W/YPL201C/YER062C/YHL032C/YOL059W/YDR050C/YML070W/YFL053W",9
"GO:0015755","GO:0015755","fructose transmembrane transport","9/1031","15/5557",0.6,3.23394762366634,4.13464790110869,0.000429463190926979,0.00897291760243435,0.00819144528378617,"YHR094C/YNR072W/YDR345C/YEL069C/YHR092C/YHR096C/YDR342C/YJL214W/YDR343C",9
"GO:0009145","GO:0009145","purine nucleoside triphosphate biosynthetic process","11/1031","21/5557",0.523809523809524,2.82328760796268,3.99502924908046,0.000483752871523165,0.00984468506073766,0.00898728848120275,"YKL016C/YJL116C/YDR322C-A/YDL004W/YPL271W/YJR121W/YPL078C/YLR295C/YML081C-A/YPR020W/YOL077W-A",11
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","11/1031","21/5557",0.523809523809524,2.82328760796268,3.99502924908046,0.000483752871523165,0.00984468506073766,0.00898728848120275,"YKL016C/YJL116C/YDR322C-A/YDL004W/YPL271W/YJR121W/YPL078C/YLR295C/YML081C-A/YPR020W/YOL077W-A",11
"GO:0015711","GO:0015711","organic anion transport","36/1031","114/5557",0.315789473684211,1.7020776966665,3.61469461101084,0.000507978267354231,0.0102051531403087,0.0093163625551201,"YDL210W/YCL025C/YJR095W/YKL165C/YOR348C/YOR317W/YBR068C/YCR098C/YJL079C/YBL030C/YKL217W/YPL265W/YGR243W/YMR241W/YKR013W/YGR191W/YOR306C/YJL193W/YGR260W/YAL067C/YNL101W/YNL065W/YBR043C/YEL062W/YEL063C/YPL002C/YDR135C/YOR222W/YER119C/YDR508C/YNR002C/YKL188C/YPL244C/YHL036W/YGL080W/YGR055W",36
"GO:0034308","GO:0034308","primary alcohol metabolic process","14/1031","31/5557",0.451612903225806,2.43415412534026,3.82141680825556,0.000594210868946994,0.0117864358435435,0.0107599276602127,"YGR087C/YMR145C/YLR044C/YOL086C/YOL055C/YPL061W/YGR144W/YBR240C/YML070W/YLR134W/YFL059W/YDL085W/YPR121W/YFL053W",14
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","30/1031","91/5557",0.32967032967033,1.77689429871777,3.56616138607568,0.0006600622506041,0.0129289693337078,0.0118029552443549,"YKR097W/YLR377C/YJL052W/YJL034W/YIL045W/YIL053W/YCR012W/YFR015C/YOL126C/YDR074W/YPL201C/YKL152C/YGL062W/YER062C/YKL060C/YBR196C/YJR009C/YDR050C/YML028W/YPR184W/YGR143W/YMR215W/YKL035W/YFR042W/YOL132W/YOL045W/YKR058W/YCL039W/YDL049C/YKL127W",30
"GO:0009063","GO:0009063","amino acid catabolic process","20/1031","53/5557",0.377358490566038,2.03392932306059,3.60946430233649,0.000778131323893617,0.0150534788214975,0.0137424362465422,"YGR087C/YPL111W/YLR044C/YOL086C/YMR250W/YGR019W/YLR231C/YLR142W/YDL168W/YDR380W/YJR148W/YCL064C/YLR134W/YHR208W/YLR438W/YJR078W/YFR055W/YLR098C/YDL219W/YHR137W",20
"GO:0006740","GO:0006740","NADPH regeneration","9/1031","16/5557",0.5625,3.0318258971872,3.88423577618391,0.000820841464705941,0.0156860801852952,0.014319942882354,"YGR256W/YGR248W/YPL061W/YMR315W/YGR043C/YBR117C/YNL241C/YOR095C/YNR034W",9
"GO:0000096","GO:0000096","sulfur amino acid metabolic process","18/1031","46/5557",0.391304347826087,2.10909627630414,3.60484116588197,0.000857644213218169,0.0161919094230466,0.0147817182722066,"YAL012W/YLR303W/YER052C/YPR167C/YKL001C/YHR205W/YDR380W/YMR009W/YJR148W/YLL062C/YJR010W/YIR017C/YHR208W/YNL277W/YPL273W/YJR137C/YFR055W/YHR137W",18
"GO:0006812","GO:0006812","monoatomic cation transport","52/1031","186/5557",0.279569892473118,1.50685731568683,3.35558150109031,0.000923001258636867,0.0172183687176663,0.0157187808331767,"YHR094C/YNR072W/YMR319C/YDR536W/YDR345C/YEL069C/YHR092C/YKL016C/YOR384W/YDR322C-A/YDL004W/YNL052W/YPR124W/YPL271W/YBL030C/YGL187C/YJR121W/YDL067C/YKL217W/YDR529C/YOR381W/YPL078C/YGR191W/YER053C/YIL111W/YLR295C/YOL152W/YHR051W/YHR096C/YER145C/YPR191W/YML081C-A/YLL009C/YLR038C/YOR383C/YLR214W/YBR235W/YLR395C/YDL138W/YMR058W/YGL008C/YPR020W/YOL130W/YDR135C/YDR342C/YOL077W-A/YGL071W/YMR256C/YPL036W/YLR136C/YJL214W/YDR343C",52
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process","17/1031","43/5557",0.395348837209302,2.13089572102046,3.55284764372984,0.00103596480280331,0.0190983158352092,0.0174349989722563,"YKL016C/YJL116C/YDR322C-A/YDL004W/YPL271W/YJR121W/YJL005W/YPL078C/YLR295C/YDR226W/YML081C-A/YOR128C/YPR020W/YOL077W-A/YML022W/YGL234W/YER170W",17
"GO:0000097","GO:0000097","sulfur amino acid biosynthetic process","15/1031","36/5557",0.416666666666667,2.24579696087941,3.57884442959382,0.00107275320133588,0.0195465612382944,0.0178442056378881,"YAL012W/YLR303W/YER052C/YPR167C/YKL001C/YMR009W/YJR148W/YLL062C/YIR017C/YHR208W/YNL277W/YPL273W/YJR137C/YFR055W/YHR137W",15
"GO:0006811","GO:0006811","monoatomic ion transport","56/1031","205/5557",0.273170731707317,1.47236639776679,3.28890289116496,0.00109384827143995,0.0197018418545563,0.0179859625031687,"YHR094C/YNR072W/YMR319C/YDR536W/YDR345C/YEL069C/YHR092C/YKL016C/YOR384W/YBR294W/YDR322C-A/YDL004W/YNL052W/YPR124W/YPL271W/YBL030C/YGL187C/YJR121W/YDL067C/YKL217W/YDR529C/YOR381W/YPL078C/YGR191W/YER053C/YIL111W/YLR295C/YOL152W/YHR051W/YHR096C/YER145C/YPR191W/YML081C-A/YLL009C/YLR038C/YOR383C/YLR214W/YBR235W/YLR395C/YDL138W/YMR203W/YMR058W/YGL008C/YPR020W/YOL130W/YDR135C/YDR342C/YOR390W/YNR002C/YOL077W-A/YGL071W/YMR256C/YPL036W/YLR136C/YJL214W/YDR343C",56
"GO:0031505","GO:0031505","fungal-type cell wall organization","45/1031","157/5557",0.286624203821656,1.54487943805717,3.30526695754372,0.00114588849029047,0.0204046280032405,0.0186275413672817,"YOR247W/YJL158C/YJL116C/YJL159W/YCR032W/YKL164C/YJR151C/YKL096W-A/YDR077W/YJR066W/YGR189C/YDR293C/YGR225W/YDL239C/YBL105C/YKL096W/YBR067C/YHR102W/YGR143W/YMR215W/YKL129C/YHR079C/YBR043C/YOR009W/YDR144C/YLR300W/YGR023W/YOL132W/YOL109W/YOR010C/YLR425W/YNL194C/YER033C/YNL006W/YDR273W/YLR194C/YOR113W/YIL123W/YER011W/YKR019C/YJR150C/YDL049C/YCR045C/YHR139C/YNL128W",45
"GO:0009083","GO:0009083","branched-chain amino acid catabolic process","7/1031","11/5557",0.636363636363636,3.42994444934309,3.8499574677411,0.00121854140505925,0.0214545436149197,0.0195860173799589,"YGR087C/YLR044C/YDR380W/YJR148W/YLR134W/YHR208W/YDL219W",7
"GO:0046395","GO:0046395","carboxylic acid catabolic process","27/1031","82/5557",0.329268292682927,1.77472735445104,3.37300458332189,0.00123272156308991,0.0214630521040211,0.0195937848449029,"YGR087C/YPL095C/YKR009C/YPL111W/YLR044C/YMR250W/YGR019W/YLR231C/YPR006C/YLR142W/YPR001W/YGL205W/YER010C/YDR380W/YJR148W/YCL064C/YOR363C/YLR134W/YIL160C/YHR208W/YLR438W/YJR078W/YKL188C/YFR055W/YJR019C/YDL219W/YHR137W",27
"GO:0022900","GO:0022900","electron transport chain","14/1031","33/5557",0.424242424242424,2.28662963289539,3.53782919036971,0.00126896143136491,0.0218512369554814,0.0199481617724108,"YMR118C/YJR048W/YLR164W/YNL052W/YGL187C/YDL067C/YDR529C/YIL111W/YOR356W/YHR051W/YPR191W/YLR395C/YPL252C/YMR256C",14
"GO:0044248","GO:0044248","cellular catabolic process","32/1031","103/5557",0.310679611650485,1.67453598636445,3.2977622788965,0.00138592460756884,0.0234046195754647,0.0213662566775646,"YGR087C/YPL095C/YKR009C/YPL111W/YNR001C/YLR044C/YMR250W/YGR019W/YLR231C/YOL055C/YPR006C/YLR142W/YPR001W/YGL205W/YER010C/YDR380W/YJR148W/YCL064C/YNL217W/YOR363C/YLR134W/YIL160C/YHR208W/YLR438W/YGL126W/YJR078W/YKL188C/YFR055W/YDR319C/YJR019C/YDL219W/YHR137W",32
"GO:0006113","GO:0006113","fermentation","8/1031","14/5557",0.571428571428571,3.07995011777747,3.71875592108282,0.00141891439672568,0.0234046195754647,0.0213662566775646,"YMR145C/YLR044C/YOL086C/YLR087C/YML070W/YLR134W/YDL085W/YFL053W",8
"GO:0009074","GO:0009074","aromatic amino acid family catabolic process","8/1031","14/5557",0.571428571428571,3.07995011777747,3.71875592108282,0.00141891439672568,0.0234046195754647,0.0213662566775646,"YGR087C/YLR044C/YLR231C/YDR380W/YLR134W/YJR078W/YDL219W/YHR137W",8
"GO:0046164","GO:0046164","alcohol catabolic process","8/1031","14/5557",0.571428571428571,3.07995011777747,3.71875592108282,0.00141891439672568,0.0234046195754647,0.0213662566775646,"YIL155C/YHL032C/YOL055C/YPL061W/YDR050C/YML070W/YJR159W/YFL053W",8
"GO:0016054","GO:0016054","organic acid catabolic process","27/1031","83/5557",0.325301204819277,1.7533450971685,3.30015085198841,0.00151168535898716,0.0244207315209576,0.0222938730641732,"YGR087C/YPL095C/YKR009C/YPL111W/YLR044C/YMR250W/YGR019W/YLR231C/YPR006C/YLR142W/YPR001W/YGL205W/YER010C/YDR380W/YJR148W/YCL064C/YOR363C/YLR134W/YIL160C/YHR208W/YLR438W/YJR078W/YKL188C/YFR055W/YJR019C/YDL219W/YHR137W",27
"GO:0044272","GO:0044272","sulfur compound biosynthetic process","27/1031","83/5557",0.325301204819277,1.7533450971685,3.30015085198841,0.00151168535898716,0.0244207315209576,0.0222938730641732,"YAL012W/YLR303W/YER052C/YPR167C/YOL055C/YKL001C/YGR144W/YHR205W/YMR207C/YDR380W/YBR240C/YMR009W/YJR148W/YLL062C/YJR010W/YIR017C/YHR208W/YNL277W/YFL059W/YOR054C/YPR121W/YOL049W/YGR286C/YPL273W/YJR137C/YFR055W/YHR137W",27
"GO:0098655","GO:0098655","monoatomic cation transmembrane transport","43/1031","152/5557",0.282894736842105,1.52477793659707,3.13078099455366,0.0019376932431392,0.0309833195101952,0.0282849099616131,"YHR094C/YNR072W/YMR319C/YDR536W/YDR345C/YEL069C/YHR092C/YKL016C/YDR322C-A/YDL004W/YNL052W/YPR124W/YPL271W/YGL187C/YJR121W/YDL067C/YKL217W/YDR529C/YPL078C/YER053C/YIL111W/YLR295C/YHR051W/YHR096C/YER145C/YPR191W/YML081C-A/YLR038C/YBR235W/YLR395C/YDL138W/YMR058W/YGL008C/YPR020W/YOL130W/YDR135C/YDR342C/YOL077W-A/YMR256C/YPL036W/YLR136C/YJL214W/YDR343C",43
