"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","comparison","SGD","GENENAME","ENTREZID","label"
"YLR046C",35.9889829112486,-0.144326661650633,0.330146899624061,-0.436011430828791,0.662828436070116,0.732662146298932,"Mature_vs_Early","S000004036",NA,"850735","YLR046C"
"YOR159C",22.0948616070433,0.158506032913569,0.362512760310475,0.435323943636808,0.663327307628243,0.733068127513775,"Mature_vs_Early","S000005685","SME1","854330","SME1"
"YPR074C",215.907300434836,-0.103661364927112,0.239911241534084,-0.433811537755826,0.664425302520215,0.734135930253891,"Mature_vs_Early","S000006278","TKL1","856188","TKL1"
"YBR254C",34.8433720161897,-0.135551607738923,0.316647698180735,-0.433352411870854,0.664758767018389,0.734358733107168,"Mature_vs_Early","S000000458","TRS20","852556","TRS20"
"YOR353C",75.5641205504367,-0.115807744668779,0.267460584128323,-0.43280813016978,0.665154166390376,0.734649853481519,"Mature_vs_Early","S000005880","SOG2","854535","SOG2"
"YHR219W",410.42905566222,-0.139352172836545,0.321313425377641,-0.432328835751982,0.665502432180464,0.734888810639715,"Mature_vs_Early","S000001262",NA,"856629","YHR219W"
"YDL194W",100.493389013212,-0.0901780377508131,0.208918944501402,-0.430229009298779,0.66702906180122,0.736396258745605,"Mature_vs_Early","S000002353","SNF3","851333","SNF3"
"YML011C",28.9041250058302,-0.14294264622248,0.333183779093873,-0.430087601762042,0.667131918486639,0.736396258745605,"Mature_vs_Early","S000004472","RAD33","854998","RAD33"
"YNL019C",13.5472484374286,0.247580519694783,0.577988158394577,0.427580357759125,0.668956669023542,0.73826418445526,"Mature_vs_Early","S000004964",NA,"855712","YNL019C"
"YGL090W",31.6602285177165,-0.132516255497418,0.309103188505121,-0.427177504774006,0.669250044700186,0.738441671424982,"Mature_vs_Early","S000003058","LIF1","852790","LIF1"
"YPL122C",49.7452601931632,-0.111291015201529,0.261446199655763,-0.425142525510737,0.670732779107606,0.739931150971975,"Mature_vs_Early","S000006043","TFB2","855981","TFB2"
"YER069W",182.514365053207,0.0908351285873586,0.214147015501664,0.424142407900823,0.67146195930288,0.740506690350586,"Mature_vs_Early","S000000871","ARG56","856800","ARG56"
"YKL198C",28.055887227798,-0.161378763970212,0.375793793218844,-0.424062356933336,0.671520337399239,0.740506690350586,"Mature_vs_Early","S000001681","PTK1","853635","PTK1"
"YGR012W",33.0040856475271,-0.128472893135254,0.305398404674879,-0.422761119917484,0.672469557291301,0.741259973025295,"Mature_vs_Early","S000003244","MCY1","852895","MCY1"
"YLR065C",25.724313431517,-0.150652902937606,0.359406355210468,-0.422913432083076,0.67235842235544,0.741259973025295,"Mature_vs_Early","S000004055","SND2","850754","SND2"
"YGR278W",33.3280407087929,-0.134650778380609,0.31754680875499,-0.422187024910474,0.67288851139039,0.741575053799379,"Mature_vs_Early","S000003510","CWC22","853195","CWC22"
"YLR222C",34.0345058044176,0.133626249836425,0.316653169323018,0.419217124158564,0.675057458317074,0.743818255594229,"Mature_vs_Early","S000004212","UTP13","850919","UTP13"
"YDL140C",712.660981342502,-0.0943047039139521,0.225191347883496,-0.418594593979353,0.675512441147306,0.744172396605031,"Mature_vs_Early","S000002299","RPO21","851415","RPO21"
"YCL039W",53.8789681729942,0.103534765156378,0.250285162479009,0.417959423065491,0.675976784806975,0.744536707821206,"Mature_vs_Early","S000000544","GID7","850318","GID7"
"YBL072C",782.647110478144,-0.079825136884869,0.19171674351298,-0.416712707166105,0.676888558659586,0.745390018576462,"Mature_vs_Early","S000000168","RPS8A","852206","RPS8A"
"YOR130C",45.4602703157322,-0.112121798760262,0.271400378022233,-0.416534242661008,0.67701911577758,0.745390018576462,"Mature_vs_Early","S000005656","ORT1","854297","ORT1"
"YNR029C",44.3412577598342,0.106164732533354,0.256028115519576,0.41537807591965,0.677865153643037,0.746174031010741,"Mature_vs_Early","S000005312","ZNG1","855763","ZNG1"
"YBR278W",68.8563658279845,-0.103505327358773,0.249974514851719,-0.415107233946054,0.678063404055519,0.746244809165013,"Mature_vs_Early","S000000482","DPB3","852580","DPB3"
"YGL018C",22.3015269377731,0.153716301363559,0.369407878627487,0.414011823514592,0.67886544783944,0.746832426918152,"Mature_vs_Early","S000002986","JAC1","852866","JAC1"
"YNL326C",20.4824597735174,-0.151887267160284,0.36964281846052,-0.414015727480754,0.678862588765015,0.746832426918152,"Mature_vs_Early","S000005270","PFA3","855390","PFA3"
"YPL032C",240.905956436201,-0.0828918882099637,0.200327482264912,-0.413631307142392,0.679144141643562,0.746991512950895,"Mature_vs_Early","S000005953","SVL3","856075","SVL3"
"YER047C",117.164917534734,0.102013640695025,0.248517638397816,0.410850141798056,0.681182423449274,0.749085527247514,"Mature_vs_Early","S000000849","SAP1","856771","SAP1"
"YJL061W",56.9809059881005,0.114757810076451,0.279243178017875,0.409160787842736,0.682421668654393,0.750152153921394,"Mature_vs_Early","S000003597","NUP82","853385","NUP82"
"YNCG0006C",60.7997876397884,0.120523864816919,0.294392068547991,0.409160829878091,0.682421637808198,0.750152153921394,"Mature_vs_Early","S000144908","RME2","23547380","RME2"
"YDL084W",273.053653134353,-0.070847720021428,0.173408473671369,-0.408830496792559,0.682664057724252,0.750270559396688,"Mature_vs_Early","S000002242","SUB2","851475","SUB2"
"YBR271W",31.0421724817112,-0.130794674202356,0.326636416446119,-0.408401865237105,0.682978664256509,0.750468271907892,"Mature_vs_Early","S000000475","EFM2","852574","EFM2"
"YPL034W",17.6599522363842,-0.171589942757844,0.422857180740959,-0.407569201598304,0.683589979205523,0.750991870272918,"Mature_vs_Early","S000005955",NA,"856072","YPL034W"
"YNCD0002C",202.812679494629,0.134384717607098,0.329841284811069,0.406811482324253,0.684146452736552,0.751455025275105,"Mature_vs_Early","S000006454","SNR63","9164876","SNR63"
"YLR039C",122.459366075657,-0.107760527861722,0.267994110617395,-0.405740175549618,0.684933519478101,0.752171227481273,"Mature_vs_Early","S000004029","RIC1","850728","RIC1"
"YLR151C",19.9095527828752,0.142867783103982,0.352837904287704,0.402940924807902,0.686991683889435,0.754157852949307,"Mature_vs_Early","S000004141","PCD1","850844","PCD1"
"YOR115C",50.3103852348791,0.113367419492921,0.278885328380106,0.402911539840658,0.687013301690493,0.754157852949307,"Mature_vs_Early","S000005641","TRS33","854282","TRS33"
"YOR373W",49.3060775732791,-0.107703808316813,0.2658336441387,-0.402716305012937,0.687156937672562,0.754166922729283,"Mature_vs_Early","S000005900","NUD1","854555","NUD1"
"YJR025C",31.6501731024768,-0.1151895966523,0.28451187617093,-0.401813432908932,0.687821335438578,0.75474742165222,"Mature_vs_Early","S000003786","BNA1","853482","BNA1"
"YDR228C",67.6004470249903,0.108629136191303,0.271971103122659,0.400445233762803,0.688828613389194,0.75570386080961,"Mature_vs_Early","S000002636","PCF11","851814","PCF11"
"YBL087C",163.188244862114,0.0910042409426091,0.227579198757409,0.399339631256582,0.689642969168341,0.756448312903491,"Mature_vs_Early","S000000183","RPL23A","852191","RPL23A"
"YIL132C",9.57997582727889,-0.18452007600103,0.461524193515894,-0.398403077026002,0.690333090114123,0.757056229335783,"Mature_vs_Early","S000001394","CSM2","854674","CSM2"
"YOR122C",354.497680722683,0.0641020533902553,0.161136408925663,0.397955183994922,0.690663221186403,0.757269200005797,"Mature_vs_Early","S000005648","PFY1","854289","PFY1"
"YIL109C",148.810060729559,-0.0857047361439192,0.216576681470189,-0.396409214552247,0.691803169472529,0.758369826275376,"Mature_vs_Early","S000001371","SEC24","854697","SEC24"
"YNR027W",12.8671385638557,-0.179993985456551,0.465792026022479,-0.394506009402071,0.693207491361061,0.75975977461587,"Mature_vs_Early","S000005310","BUD17","855761","BUD17"
"YHR098C",107.524472562005,-0.0883859760307124,0.224236064707641,-0.393948239164296,0.69361925448453,0.759988021770086,"Mature_vs_Early","S000001140","SFB3","856498","SFB3"
"YNCB0014W",26.2282253661244,0.156760964838892,0.390054832659974,0.39385434076651,0.693688582068011,0.759988021770086,"Mature_vs_Early","S000303803","TBRT","65052915","TBRT"
"YDL078C",361.175198703246,-0.072764892561322,0.185156326790602,-0.392677163127727,0.694557939751069,0.760790853785531,"Mature_vs_Early","S000002236","MDH3","851481","MDH3"
"YOR043W",119.388437682519,-0.0772303970954751,0.196537741120083,-0.392294202754461,0.694840846591106,0.760951121753302,"Mature_vs_Early","S000005569","WHI2","854208","WHI2"
"YAL025C",36.9879040362679,-0.140176215041843,0.364015998792684,-0.391922457066944,0.695115509389073,0.761102300079899,"Mature_vs_Early","S000000023","MAK16","851208","MAK16"
"YBR234C",166.069176340445,-0.0788127636296119,0.201500140309082,-0.391006095040727,0.6957927306125,0.761694105372811,"Mature_vs_Early","S000000438","ARC40","852536","ARC40"
"YNL086W",16.0860408811155,0.147164650727625,0.381262972581749,0.389736136724057,0.696731672081312,0.762572130680745,"Mature_vs_Early","S000005030","SNN1","855638","SNN1"
"YNL035C",13.5230196228035,0.163114217563718,0.418921532355263,0.386903666975352,0.698827526325773,0.764715802231562,"Mature_vs_Early","S000004980",NA,"855695","YNL035C"
"YDR374W-A",19.3498996566574,0.132376780621087,0.348756935987489,0.386234497111345,0.699323007192585,0.765107712700293,"Mature_vs_Early","S000113553","WIP1","3799971","WIP1"
"YHR148W",10.7747878387786,0.194493571016161,0.496302024524223,0.38559422656081,0.699797209722016,0.765476193866356,"Mature_vs_Early","S000001191","IMP3","856553","IMP3"
"YOR266W",35.4077115695867,-0.117662062787429,0.306346876700827,-0.385164312980823,0.700115681627325,0.765674217186067,"Mature_vs_Early","S000005792","PNT1","854440","PNT1"
"YJR154W",17.3365857673291,-0.15008296549988,0.397525319329842,-0.382578098074113,0.702032612185757,0.767619957308509,"Mature_vs_Early","S000003915",NA,"853619","YJR154W"
"YML032C",60.348190258768,-0.101385598881585,0.26759436570803,-0.381735354668972,0.70265767320078,0.768152648626677,"Mature_vs_Early","S000004494","RAD52","854976","RAD52"
"YFL003C",17.7407538703943,0.138994164821817,0.365837908695024,0.381391232793161,0.702912965524052,0.768280975266724,"Mature_vs_Early","S000001891","MSH4","850545","MSH4"
"YER127W",41.2288668370728,0.129061646697677,0.339969052725699,0.378690614140645,0.70491762400574,0.770169853566578,"Mature_vs_Early","S000000929","LCP5","856864","LCP5"
"YMR274C",19.1290029816583,0.136926865439791,0.36134521003437,0.378778783567316,0.704852143732357,0.770169853566578,"Mature_vs_Early","S000004887","RCE1","855317","RCE1"
"YGR179C",23.7821628442802,0.132089171396819,0.348636434238003,0.378028190072379,0.705409652510078,0.770556308653656,"Mature_vs_Early","S000003411","OKP1","853090","OKP1"
"YLR210W",15.155822079184,0.14775666624652,0.394048039601232,0.375490026806693,0.707296062223248,0.772465470034447,"Mature_vs_Early","S000004200","CLB4","850907","CLB4"
"YLR283W",60.0721118081725,-0.0919303247931411,0.24534298478272,-0.375295679386629,0.707440579076383,0.772471867117705,"Mature_vs_Early","S000004273","PUT7","850988","PUT7"
"YHR201C",59.8127484978718,0.0959412171519051,0.25725933160808,0.37283465142865,0.709271511188531,0.774319339375134,"Mature_vs_Early","S000001244","PPX1","856608","PPX1"
"YDL209C",18.1402255707999,0.146530480758043,0.394292052258596,0.371361447346612,0.710368336324678,0.775364812238398,"Mature_vs_Early","S000002368","CWC2","851318","CWC2"
"YIR015W",25.7550260646889,0.126955825502126,0.345357544001365,0.371028317484982,0.710616440373984,0.775483680572667,"Mature_vs_Early","S000001454","RPR2","854832","RPR2"
"YDR366C",31.7609840846824,0.112123996235145,0.305254829988224,0.369009544678484,0.712120610449677,0.776972957464776,"Mature_vs_Early","S000002774","MOR1","851972","MOR1"
"YKL194C",42.7333368587134,0.106707997022276,0.289797503919557,0.368109830566966,0.712791341042627,0.777419259930237,"Mature_vs_Early","S000001677","MST1","853640","MST1"
"YML061C",67.4663338513135,-0.0973302186658944,0.265775348487747,-0.36808647420461,0.712808756008554,0.777419259930237,"Mature_vs_Early","S000004526","PIF1","854941","PIF1"
"YMR163C",34.1284020128422,0.109959483073988,0.3000334956135,0.367649755062873,0.713134410005226,0.77762219576025,"Mature_vs_Early","S000004773","INP2","855198","INP2"
"YCL030C",181.508990656871,0.0768106469150166,0.209544733939224,0.36665006964178,0.713880055092627,0.778282932861257,"Mature_vs_Early","S000000535","HIS4","850327","HIS4"
"YGL170C",7.79559765020723,0.189765262794326,0.522721462924735,0.366177593127617,0.714232560912224,0.778514888836235,"Mature_vs_Early","S000003138","SPO74","852705","SPO74"
"YEL005C",52.7018949013321,-0.120302701579995,0.328321147298984,-0.365736787509892,0.714561492671262,0.778686260781177,"Mature_vs_Early","S000000731","VAB2","856713","VAB2"
"YGR258C",115.4311913504,0.092077738169669,0.252501370339257,0.365405002683428,0.714809107455562,0.778686260781177,"Mature_vs_Early","S000003490","RAD2","853174","RAD2"
"YNCN0001W",338.091373205745,-0.128288966020799,0.351150401676685,-0.365491735412695,0.714744374935442,0.778686260781177,"Mature_vs_Early","S000007304","SNR40","9164969","SNR40"
"YBR188C",19.5982179042413,0.165689171761907,0.452289616627158,0.365114090372283,0.715026243320131,0.778770518384448,"Mature_vs_Early","S000000392","NTC20","852486","NTC20"
"YHR159W",50.8909796561951,-0.0947880374620305,0.257755410212096,-0.364857207426799,0.715217998968953,0.778827105601258,"Mature_vs_Early","S000001202","TDA11","856564","TDA11"
"YEL031W",525.986539063158,-0.102842104346013,0.282564562576971,-0.364607544158109,0.715404382561737,0.778877822015133,"Mature_vs_Early","S000000757","SPF1","856681","SPF1"
"YOL149W",45.6574540676043,0.130039971464948,0.35734784252088,0.362204275801831,0.717199384562946,0.780679517663183,"Mature_vs_Early","S000005509","DCP1","854016","DCP1"
"YNCL0006W",102.60361416677,0.212339699728416,0.598106476349302,0.358161873269811,0.72022217784755,0.78381671279326,"Mature_vs_Early","S000006494","SNR6","9164922","SNR6"
"YGR096W",15.2120999824411,0.141162681666397,0.396869655410582,0.356899814389826,0.7211668086212,0.784691463052481,"Mature_vs_Early","S000003328","TPC1","852988","TPC1"
"YAL034W-A",11.100512551622,-0.155706118958366,0.444691106870609,-0.356479658507796,0.721481383031537,0.78488045008176,"Mature_vs_Early","S000000032","MTW1","851197","MTW1"
"YLR081W",7.08124403425533,0.182237956215244,0.522777813227885,0.355726225090344,0.722045603244564,0.785340893337654,"Mature_vs_Early","S000004071","GAL2","850770","GAL2"
"YCL027W",11.6411165165612,-0.166623107409731,0.468862126981131,-0.35484304191398,0.722707181092374,0.785907028277497,"Mature_vs_Early","S000000532","FUS1","850330","FUS1"
"YGL179C",84.6085492509405,0.0843039411665573,0.238891319377561,0.353450637820222,0.723750628870784,0.786888125183282,"Mature_vs_Early","S000003147","TOS3","852696","TOS3"
"YER077C",45.4104517121057,-0.0940504902397667,0.267708139029575,-0.35131398208746,0.725352806463775,0.788476192157988,"Mature_vs_Early","S000000879","MRX1","856810","MRX1"
"YOR061W",97.3685562892574,-0.0851996278371062,0.24395784979324,-0.350380667529238,0.726053033054687,0.789083388050656,"Mature_vs_Early","S000005587","CKA2","854227","CKA2"
"YOR243C",72.6532912205672,-0.0842861509238581,0.242694049687293,-0.349696614283218,0.726566394857299,0.789487299736691,"Mature_vs_Early","S000005769","PUS7","854417","PUS7"
"YER170W",12.8131866438326,0.160207110776443,0.448746025227184,0.347810875690323,0.727982221415345,0.790871481182701,"Mature_vs_Early","S000000972","ADK2","856917","ADK2"
"YFL041W-A",7.99553122958682,0.160068092910743,0.489297659519779,0.3474019128283,0.728289396498538,0.791050931544814,"Mature_vs_Early","S000028547",NA,"1466401","YFL041W-A"
"YDR372C",156.472869947863,-0.0662325304153793,0.193007108111964,-0.345379603420068,0.729809008968709,0.79254697640637,"Mature_vs_Early","S000002780","VPS74","851978","VPS74"
"YDL082W",123.542700301231,0.0898596396946927,0.260696182797736,0.342963553353772,0.731625879255,0.794159731407985,"Mature_vs_Early","S000002240","RPL13A","851477","RPL13A"
"YDR021W",21.8496499968213,0.110495568677235,0.326495144450518,0.343115863302285,0.731511297555036,0.794159731407985,"Mature_vs_Early","S000002428","FAL1","851584","FAL1"
"YNCP0002W",88.7709621497819,-0.0847154695678572,0.245996727872336,-0.34283611376771,0.731721755756092,0.794159731407985,"Mature_vs_Early","S000303815",NA,"65052918","YNCP0002W"
"YBR236C",41.4003081693521,-0.098811570393684,0.290128459836163,-0.342057921265555,0.732307303410581,0.794640433833336,"Mature_vs_Early","S000000440","ABD1","852538","ABD1"
"YKL143W",57.5904702260965,0.0952704210763569,0.279671599157724,0.34147253394295,0.732747878377743,0.794963667077391,"Mature_vs_Early","S000001626","LTV1","853714","LTV1"
"YGR171C",39.2347458814056,-0.100260743441441,0.294030426026144,-0.340146806072662,0.733745974803562,0.795844275442292,"Mature_vs_Early","S000003403","MSM1","853081","MSM1"
"YML082W",33.6794723758621,-0.112356085061415,0.328472775050585,-0.340014938895322,0.733845277858024,0.795844275442292,"Mature_vs_Early","S000004547",NA,"854892","YML082W"
"YKL013C",132.00636847084,0.072438845824685,0.212899382575151,0.339699065882775,0.734083165275618,0.795947316806241,"Mature_vs_Early","S000001496","ARC19","853856","ARC19"
"YFR008W",13.4870569325627,-0.148730970419266,0.437942170011633,-0.339430674329322,0.734285313948045,0.796011575015481,"Mature_vs_Early","S000001904","FAR7","850559","FAR7"
"YMR007W",17.3006404220311,0.128332708189358,0.383559538817532,0.338505293707144,0.734982438509053,0.796612288897653,"Mature_vs_Early","S000004609",NA,"855019","YMR007W"
"YDL133W",66.3821053714784,-0.0821853926441917,0.244291361307299,-0.33641693524227,0.736556480485532,0.798007808787417,"Mature_vs_Early","S000002291","SRF1","851423","SRF1"
"YNL064C",459.360028875357,0.0529404720097176,0.157152255522936,0.336489302532763,0.736501917119537,0.798007808787417,"Mature_vs_Early","S000005008","YDJ1","855661","YDJ1"
"YNL012W",19.6857203781029,0.114896703930898,0.351234153341449,0.334555252217027,0.737960605004689,0.799373620548536,"Mature_vs_Early","S000004957","SPO1","855720","SPO1"
"YML113W",15.3970146994294,-0.135867613266334,0.413221979478437,-0.330827173195013,0.740775034300859,0.802266274512069,"Mature_vs_Early","S000004581","DAT1","854927","DAT1"
"YML038C",45.7701238838038,-0.0943949618545973,0.290933609703537,-0.330551215632951,0.740983500740249,0.802336070480841,"Mature_vs_Early","S000004502","YMD8","854970","YMD8"
"YIL038C",72.4446327090001,-0.083049322486646,0.25086773356023,-0.329954699750219,0.741434191304557,0.802668068355555,"Mature_vs_Early","S000001300","NOT3","854773","NOT3"
"YGR034W",286.471149753945,0.072793914487612,0.220458384021022,0.329760979525734,0.741580573433662,0.802670560442768,"Mature_vs_Early","S000003266","RPL26B","852922","RPL26B"
"YIL079C",25.089830884164,-0.10806959215777,0.330538299371357,-0.32811986390034,0.742821035465715,0.803857029638598,"Mature_vs_Early","S000001341","AIR1","854731","AIR1"
"YDL105W",41.9366488245135,-0.0893526628785554,0.274135988333968,-0.326998164787171,0.743669273270504,0.804618667972417,"Mature_vs_Early","S000002263","NSE4","851453","NSE4"
"YPL074W",119.143432790935,-0.0654414818960658,0.199713944133851,-0.326416045565358,0.744109599174521,0.804938752815778,"Mature_vs_Early","S000005995","YTA6","856031","YTA6"
"YDR138W",63.7823222548619,-0.0840209549786051,0.258247791113155,-0.324806408894874,0.745327593728771,0.806099791237233,"Mature_vs_Early","S000002545","HPR1","851716","HPR1"
"YHR021W-A",6.92963866622777,-0.183514666421959,0.518818124104362,-0.324464776534924,0.745586185254743,0.806222949932875,"Mature_vs_Early","S000003531","ECM12","856416","ECM12"
"YDR030C",135.870295449845,-0.0781763195514817,0.240987735202079,-0.323410870906157,0.746384097751246,0.806929130326449,"Mature_vs_Early","S000002437","RAD28","851594","RAD28"
"YBL106C",72.3303367287042,0.0755198373484029,0.236237621732359,0.322994245555998,0.746699600082536,0.807113595665465,"Mature_vs_Early","S000000202","SRO77","852168","SRO77"
"YFL034W",135.849765976753,-0.0775246875042357,0.239586972182316,-0.322270984946419,0.747247412179105,0.807295855843367,"Mature_vs_Early","S000001860","MIL1","850510","MIL1"
"YGR198W",90.1425566219562,-0.0729603751662951,0.227321761313913,-0.322197670760572,0.747302948947091,0.807295855843367,"Mature_vs_Early","S000003430","YPP1","853112","YPP1"
"YKL033W-A",120.798488243849,-0.0773837902491419,0.240178424478394,-0.322548857562369,0.747036930764307,0.807295855843367,"Mature_vs_Early","S000007242",NA,"853833","YKL033W-A"
"YHR166C",44.436475090155,0.0858746084694655,0.268208511677964,0.31928612874917,0.749509550314451,0.809522625979412,"Mature_vs_Early","S000001209","CDC23","856571","CDC23"
"YLR093C",71.0155479618107,0.0732785708995418,0.2307541415429,0.317384832079599,0.750951614982625,0.810922939924056,"Mature_vs_Early","S000004083","NYV1","850782","NYV1"
"YER007C-A",44.6797099119839,0.0843190375697847,0.264367963731083,0.316826747542159,0.751375067355241,0.811222965162025,"Mature_vs_Early","S000002957","TMA20","856725","TMA20"
"YLR353W",45.3195240459487,0.0990218348233066,0.314208516031016,0.316519229595369,0.751608431760301,0.811317685203766,"Mature_vs_Early","S000004345","BUD8","851067","BUD8"
"YDR392W",61.6304827785465,-0.0746362739445684,0.236196093004372,-0.315442090558359,0.752426013169119,0.811571213817069,"Mature_vs_Early","S000002800","SPT3","852001","SPT3"
"YGR001C",69.3166093464457,0.0766563373982472,0.243810545963622,0.31558719974964,0.752315854650889,0.811571213817069,"Mature_vs_Early","S000003233","EFM5","852884","EFM5"
"YLR135W",43.7346836214391,-0.0985608854465165,0.311645768197839,-0.315697360160675,0.752232230596711,0.811571213817069,"Mature_vs_Early","S000004125","SLX4","850826","SLX4"
"YLR326W",40.8498437812221,-0.0864644374420204,0.275205824645635,-0.315749257051221,0.752192836068867,0.811571213817069,"Mature_vs_Early","S000004318",NA,"851036","YLR326W"
"YMR135C",102.175090625854,0.0631014517088422,0.200395682875768,0.314980359285926,0.752776566426443,0.811792150902383,"Mature_vs_Early","S000004742","GID8","855166","GID8"
"YMR138W",13.9518554057852,-0.128052093294399,0.4150454832526,-0.314250650233591,0.753330676339284,0.812135863146647,"Mature_vs_Early","S000004746","CIN4","855169","CIN4"
"YPR137W",52.6302814909608,0.0971294319507277,0.306188428432512,0.314176684457537,0.75338684989084,0.812135863146647,"Mature_vs_Early","S000006341","RRP9","856255","RRP9"
"YGR127W",57.3360024206157,-0.0756369481691169,0.238194230719711,-0.313770295852842,0.753695506333141,0.812311407580176,"Mature_vs_Early","S000003359",NA,"853028","YGR127W"
"YLR102C",40.5316292785538,0.0903981733694976,0.289520097470668,0.312548070184436,0.754624036665424,0.812997584270562,"Mature_vs_Early","S000004092","APC9","850792","APC9"
"YMR316W",42.0361638383711,0.0817797328208302,0.263977676105464,0.31267553036274,0.754527188004187,0.812997584270562,"Mature_vs_Early","S000004935","DIA1","855364","DIA1"
"YKR030W",18.1843159829214,-0.119579147824388,0.391570730459986,-0.311284938135502,0.755584016523675,0.813797986005966,"Mature_vs_Early","S000001738","GMH1","853901","GMH1"
"YPR104C",115.438398946872,0.0754119030273214,0.242978294074394,0.311186133003061,0.755659124323974,0.813797986005966,"Mature_vs_Early","S000006308","FHL1","856219","FHL1"
"YER032W",35.9006248540875,0.102279704723214,0.329940649148268,0.310637345638797,0.756076333047682,0.814089921029888,"Mature_vs_Early","S000000834","FIR1","856754","FIR1"
"YGL197W",159.277040205962,0.0585501209011953,0.189619939695315,0.310319407911917,0.756318073772921,0.814192848113806,"Mature_vs_Early","S000003165","MDS3","852678","MDS3"
"YDL214C",87.5239821451888,-0.0661060778544413,0.212810439439183,-0.309905014488129,0.756633189409183,0.814217403553903,"Mature_vs_Early","S000002373","PRR2","851312","PRR2"
"YMR025W",18.4025635892434,0.12262719592416,0.400577305949157,0.310029698653099,0.756538372038709,0.814217403553903,"Mature_vs_Early","S000004627","CSI1","855040","CSI1"
"YLR319C",42.2812494152276,-0.0900484112804096,0.290559657050025,-0.308997020824279,0.757323793045623,0.814803177106444,"Mature_vs_Early","S000004311","BUD6","851029","BUD6"
"YOL129W",161.591934507679,-0.0871818385004996,0.283194464157898,-0.308019505824245,0.758067489956595,0.815445836367675,"Mature_vs_Early","S000005489","VPS68","853991","VPS68"
"YCL055W",20.3939678652738,0.108867831366698,0.353410564613531,0.30744669912227,0.758503387454758,0.815607661044683,"Mature_vs_Early","S000000560","KAR4","850303","KAR4"
"YKL043W",331.290816858883,-0.0526317150378245,0.170566643130495,-0.307437047704506,0.758510732700144,0.815607661044683,"Mature_vs_Early","S000001526","PHD1","853823","PHD1"
"YJR039W",112.317508753118,-0.0662056035504515,0.212420375389618,-0.307244285391007,0.758657439699635,0.815607988530811,"Mature_vs_Early","S000003800","MLO127","853495","MLO127"
"YCL056C",42.007524206329,0.0981712490229924,0.322644642349638,0.306842868759413,0.758962976622464,0.81577159965639,"Mature_vs_Early","S000000561","PEX34","850302","PEX34"
"YOL033W",39.6257315448191,0.0885330293764034,0.287953143687063,0.306659591319161,0.759102490148758,0.81577159965639,"Mature_vs_Early","S000005393","MSE1","854124","MSE1"
"YBL113C",14.3204730261562,-0.161560045231461,0.507183574104805,-0.305738234676798,0.759803959300085,0.816367957041615,"Mature_vs_Early","S000002153",NA,"852159","YBL113C"
"YMR307W",515.464783362889,-0.0876968390054385,0.288158129721746,-0.305036737725563,0.760338172186849,0.816784411348426,"Mature_vs_Early","S000004924","GAS1","855355","GAS1"
"YGR118W",457.135589656555,-0.0592601795349597,0.195223405017589,-0.304021503681968,0.761111508528022,0.817457531137384,"Mature_vs_Early","S000003350","RPS23A","853015","RPS23A"
"YBL097W",47.5706448926041,-0.0896099716597841,0.29473988512005,-0.302827542167301,0.762021292733026,0.817847414613125,"Mature_vs_Early","S000000193","BRN1","852180","BRN1"
"YBR084W",101.629748729218,-0.0804211419970537,0.269495728275114,-0.303176759254931,0.761755159449949,0.817847414613125,"Mature_vs_Early","S000000288","MIS1","852378","MIS1"
"YBR233W",27.3078654317814,-0.110719004727493,0.366536076092689,-0.302774476673565,0.762061735641129,0.817847414613125,"Mature_vs_Early","S000000437","PBP2","852533","PBP2"
"YLR006C",112.145882363731,0.0656000369023885,0.217132301945787,0.302940538497166,0.761935176785518,0.817847414613125,"Mature_vs_Early","S000003996","SSK1","850692","SSK1"
"YLR122C",7.44287516397349,0.154272183729971,0.517775167190867,0.301248776569642,0.763224797937287,0.81893785618425,"Mature_vs_Early","S000004112",NA,"850813","YLR122C"
"YAR050W",45.548847011659,-0.0886745263071135,0.295028027966432,-0.29838064317877,0.76541266108751,0.820617261884962,"Mature_vs_Early","S000000084","FLO1","851289","FLO1"
"YFR031C",134.538802526957,0.0958561213354266,0.32110669549361,0.298620224648077,0.765229832156251,0.820617261884962,"Mature_vs_Early","S000001927","SMC2","850589","SMC2"
"YGL043W",50.3570930681972,-0.0801669428243146,0.269464618193956,-0.298845628935094,0.765057834029517,0.820617261884962,"Mature_vs_Early","S000003011","DST1","852839","DST1"
"YGL115W",108.761736183819,0.067372143406343,0.225293374724784,0.298231527895761,0.76552646024343,0.820617261884962,"Mature_vs_Early","S000003083","SNF4","852763","SNF4"
"YJR053W",26.0954110478727,-0.0936283238010689,0.313320019415471,-0.298275082692421,0.765493220343186,0.820617261884962,"Mature_vs_Early","S000003814","BFA1","853513","BFA1"
"YHR169W",31.4218696766457,-0.0902881694492667,0.305012230574159,-0.297337366043857,0.766208956901026,0.821190861657486,"Mature_vs_Early","S000001212","DBP8","856574","DBP8"
"YHR177W",17.0538859453663,0.108791857794311,0.368668114799799,0.296938351156531,0.766513575931544,0.821334870207892,"Mature_vs_Early","S000001220","ROF1","856582","ROF1"
"YMR273C",110.367374897192,0.0775384344729248,0.263014960087636,0.296775142483868,0.766638184362061,0.821334870207892,"Mature_vs_Early","S000004886","ZDS1","855316","ZDS1"
